,Title,Author,Year,Rating,Raters,Genres
1155,House of Leaves (Paperback),Mark Z. Danielewski,2000,4.09,150128,"Horror,Fiction,Fantasy,Mystery,Thriller,Contemporary,Novels,Adult,Literature,Fantasy"
1156,"Interview with the Vampire (The Vampire Chronicles, #1)",Anne Rice,1976,4.01,544477,"Horror,Fantasy,Fiction,Paranormal,Fantasy,Classics,Gothic,Fantasy,Fantasy,Historical"
1157,"Doctor Sleep (The Shining, #2)",Stephen King,2013,4.12,234910,"Horror,Fiction,Thriller,Fantasy,Fantasy,Audiobook,Fantasy,Mystery,Suspense,Adult"
1158,World War Z: An Oral History of the Zombie War (Hardcover),Max Brooks,2006,4.01,491851,"Horror,Fiction,Horror,Science Fiction,Fantasy,Apocalyptic,Science Fiction,Audiobook,Science Fiction,War"
1159,We Have Always Lived in the Castle (Paperback),Shirley Jackson,1962,3.96,176211,"Horror,Classics,Fiction,Gothic,Mystery,Audiobook,Thriller,Adult,Thriller,Novels"
1160,Cujo (Paperback),Stephen King,1981,3.76,260153,"Horror,Fiction,Thriller,Suspense,Animals,Adult,Audiobook,Fantasy,Novels,Animals"
1161,NOS4A2 (Hardcover),Joe Hill,2013,4.08,117421,"Horror,Fiction,Fantasy,Thriller,Audiobook,Fantasy,Paranormal,Fantasy,Adult,Mystery"
1162,The Exorcist (Mass Market Paperback),William Peter Blatty,1971,4.19,212435,"Horror,Fiction,Classics,Fantasy,Thriller,Fantasy,Fantasy,Religion,Audiobook,Adult"
1163,"Bird Box (Bird Box, #1)",Josh Malerman,2014,4.04,171448,"Horror,Fiction,Thriller,Science Fiction,Mystery,Science Fiction,Apocalyptic,Audiobook,Adult,Suspense"
1164,Coraline (Paperback),Neil Gaiman,2002,4.09,604783,"Fantasy,Horror,Fiction,Young Adult,Childrens,Childrens,Audiobook,Fantasy,Adventure,Mystery"
1165,Heart-Shaped Box (Hardcover),Joe Hill,2007,3.84,124505,"Horror,Fiction,Thriller,Fantasy,Paranormal,Fantasy,Fantasy,Mystery,Audiobook,Adult"
1166,Needful Things (Paperback),Stephen King,1991,3.95,233567,"Horror,Fiction,Thriller,Fantasy,Fantasy,Mystery,Fantasy,Audiobook,Suspense,Adult"
1167,Christine (Paperback),Stephen King,1983,3.82,224580,"Horror,Fiction,Thriller,Fantasy,Fantasy,Fantasy,Mystery,Audiobook,Suspense,Adult"
1168,Dr. Jekyll and Mr. Hyde (Paperback),Robert Louis Stevenson,1886,3.83,497010,"Classics,Horror,Fiction,Science Fiction,Mystery,Gothic,Fantasy,Literature,Academic,Literature"
1169,The Southern Book Club's Guide to Slaying Vampires (Kindle Edition),Grady Hendrix,2020,3.82,149437,"Horror,Fiction,Fantasy,Paranormal,Audiobook,Fantasy,Thriller,Adult,Mystery,Fantasy"
1170,Let the Right One In (Hardcover),John Ajvide Lindqvist,2004,4.04,102941,"Horror,Fiction,Paranormal,Fantasy,Fantasy,Thriller,Fantasy,Mystery,Cultural,European Literature"
1171,Night Shift (Paperback),Stephen King,1978,4.02,166669,"Horror,Short Stories,Fiction,Thriller,Fantasy,Mystery,Anthologies,Fantasy,Suspense,Fantasy"
1172,The Only Good Indians (Hardcover),Stephen Graham Jones,2020,3.72,56231,"Horror,Fiction,Thriller,Audiobook,Adult,Fantasy,Mystery,Fantasy,Contemporary,Thriller"
1173,The Outsider (Hardcover),Stephen King,2018,3.99,253226,"Horror,Fiction,Thriller,Mystery,Mystery,Audiobook,Thriller,Fantasy,Fantasy,Suspense"
1174,"Rosemary's Baby (Rosemary's Baby, #1)",Ira Levin,1967,4.02,128417,"Horror,Fiction,Classics,Thriller,Mystery,Fantasy,Fantasy,Audiobook,Fantasy,Suspense"
1175,A Head Full of Ghosts (Hardcover),Paul Tremblay,2015,3.8,66992,"Horror,Fiction,Thriller,Mystery,Fantasy,Audiobook,Adult,Suspense,Fantasy,Thriller"
1176,Firestarter (Mass Market Paperback),Stephen King,1980,3.91,212754,"Horror,Fiction,Thriller,Science Fiction,Fantasy,Fantasy,Suspense,Fantasy,Adult,Audiobook"
1177,The Dead Zone (Mass Market Paperback),Stephen King,1979,3.95,207046,"Horror,Fiction,Thriller,Fantasy,Science Fiction,Fantasy,Mystery,Fantasy,Suspense,Audiobook"
1178,Horrorstör (Paperback),Grady Hendrix,2014,3.66,62586,"Horror,Fiction,Humor,Mystery,Fantasy,Thriller,Adult,Fantasy,Audiobook,Paranormal"
1179,Cell (Mass Market Paperback),Stephen King,2006,3.66,211483,"Horror,Fiction,Horror,Thriller,Science Fiction,Apocalyptic,Fantasy,Science Fiction,Science Fiction,Suspense"
1180,"The Silence of the Lambs  (Hannibal Lecter, #2)",Thomas  Harris,1988,4.23,519621,"Horror,Fiction,Thriller,Mystery,Mystery,Classics,Thriller,Suspense,Novels,Adult"
1181,"The Girl with All the Gifts (The Girl with All the Gifts, #1)",M.R. Carey,2014,3.95,211452,"Horror,Fiction,Science Fiction,Horror,Science Fiction,Apocalyptic,Fantasy,Audiobook,Thriller,Adult"
1182,My Best Friend's Exorcism (Kindle Edition),Grady Hendrix,2016,3.97,72221,"Horror,Fiction,Young Adult,Fantasy,Audiobook,Fantasy,Thriller,Fantasy,Adult,Humor"
1183,Horns (Hardcover),Joe Hill,2009,3.93,108986,"Horror,Fiction,Fantasy,Thriller,Mystery,Fantasy,Fantasy,Adult,Audiobook,Adult Fiction"
1184,The Troop (Hardcover),Nick Cutter,2014,3.83,53687,"Horror,Fiction,Thriller,Science Fiction,Audiobook,Adult,Mystery,Adventure,Thriller,Adult Fiction"
1185,The Picture of Dorian Gray (Paperback),Oscar Wilde,1890,4.11,1289553,"Fiction,Classics,Horror,Fantasy,Gothic,Literature,Novels,Literature,LGBT,Classics"
1186,The Turn of the Screw (Paperback),Henry James,1898,3.4,137126,"Classics,Horror,Fiction,Gothic,Mystery,Audiobook,Literature,Literature,Paranormal,Fantasy"
1187,"Something Wicked This Way Comes (Green Town, #2)",Ray Bradbury,1962,3.92,119177,"Horror,Fantasy,Fiction,Classics,Science Fiction,Young Adult,Holiday,Audiobook,Mystery,Science Fiction Fantasy"
1188,Bag of Bones (Paperback),Stephen King,1998,3.91,188100,"Horror,Fiction,Thriller,Mystery,Fantasy,Fantasy,Suspense,Fantasy,Paranormal,Audiobook"
1189,The Tommyknockers (Mass Market Paperback),Stephen King,1987,3.58,141438,"Horror,Fiction,Science Fiction,Thriller,Fantasy,Science Fiction,Fantasy,Fantasy,Suspense,Audiobook"
1190,Thinner (Mass Market Paperback),Richard Bachman,1984,3.76,195749,"Horror,Fiction,Thriller,Fantasy,Fantasy,Fantasy,Mystery,Suspense,Audiobook,Novels"
1191,Under the Dome (Hardcover),Stephen King,2009,3.91,282703,"Horror,Fiction,Science Fiction,Thriller,Fantasy,Mystery,Audiobook,Suspense,Adult,Science Fiction"
1192,The Final Girl Support Group (Hardcover),Grady Hendrix,2021,3.56,81238,"Horror,Thriller,Fiction,Mystery,Thriller,Adult,Audiobook,Contemporary,Suspense,Adult Fiction"
1193,The Institute (Hardcover),Stephen King,2019,4.2,216577,"Horror,Fiction,Thriller,Science Fiction,Fantasy,Audiobook,Mystery,Fantasy,Thriller,Adult"
1196,The Shining (Paperback),Stephen King,1977,4.26,1341756,"Horror,Fiction,Thriller,Classics,Fantasy,Fantasy,Mystery,Adult,Suspense,Audiobook"
1197,It (Paperback),Stephen King,1984,4.25,988116,"Horror,Fiction,Thriller,Fantasy,Audiobook,Classics,Mystery,Adult,Fantasy,Fantasy"
1198,Dracula (Paperback),Bram Stoker,1897,4.01,1134025,"Classics,Horror,Fiction,Fantasy,Paranormal,Gothic,Fantasy,Literature,Audiobook,Literature"
1199,Carrie (Mass Market Paperback),Stephen King,1974,3.98,636370,"Horror,Fiction,Thriller,Fantasy,Fantasy,Classics,Adult,Fantasy,Novels,Audiobook"
1200,Pet Sematary (Kindle Edition),Stephen King,1983,4.04,521138,"Horror,Fiction,Thriller,Fantasy,Audiobook,Fantasy,Adult,Fantasy,Mystery,Suspense"
1201,Frankenstein: The 1818 Text (Paperback),Mary Wollstonecraft Shelley,1818,3.84,1410369,"Classics,Fiction,Horror,Science Fiction,Gothic,Fantasy,Academic,Literature,Novels,Academic"
1202,The Haunting of Hill House (Paperback),Shirley Jackson,1959,3.83,243033,"Horror,Classics,Fiction,Gothic,Mystery,Fantasy,Audiobook,Thriller,Paranormal,Adult"
1203,'Salem's Lot (Paperback),Stephen King,1975,4.05,402828,"Horror,Fiction,Paranormal,Fantasy,Thriller,Fantasy,Fantasy,Audiobook,Adult,Mystery"
1204,Misery (Paperback),Stephen King,1987,4.2,611755,"Horror,Fiction,Thriller,Suspense,Mystery,Adult,Thriller,Audiobook,Novels,Mystery"
1205,The Stand (Hardcover),Stephen King,1978,4.34,706239,"Horror,Fiction,Fantasy,Science Fiction,Apocalyptic,Thriller,Science Fiction,Audiobook,Science Fiction,Classics"
1206,Mexican Gothic (Hardcover),Silvia Moreno-Garcia,2020,3.68,268583,"Horror,Fiction,Historical,Gothic,Mystery,Fantasy,Thriller,Adult,Audiobook,Historical"
1207,House of Leaves (Paperback),Mark Z. Danielewski,2000,4.09,150128,"Horror,Fiction,Fantasy,Mystery,Thriller,Contemporary,Novels,Adult,Literature,Fantasy"
1208,"Interview with the Vampire (The Vampire Chronicles, #1)",Anne Rice,1976,4.01,544477,"Horror,Fantasy,Fiction,Paranormal,Fantasy,Classics,Gothic,Fantasy,Fantasy,Historical"
1209,"Doctor Sleep (The Shining, #2)",Stephen King,2013,4.12,234910,"Horror,Fiction,Thriller,Fantasy,Fantasy,Audiobook,Fantasy,Mystery,Suspense,Adult"
1210,World War Z: An Oral History of the Zombie War (Hardcover),Max Brooks,2006,4.01,491851,"Horror,Fiction,Horror,Science Fiction,Fantasy,Apocalyptic,Science Fiction,Audiobook,Science Fiction,War"
1211,We Have Always Lived in the Castle (Paperback),Shirley Jackson,1962,3.96,176211,"Horror,Classics,Fiction,Gothic,Mystery,Audiobook,Thriller,Adult,Thriller,Novels"
1212,Cujo (Paperback),Stephen King,1981,3.76,260153,"Horror,Fiction,Thriller,Suspense,Animals,Adult,Audiobook,Fantasy,Novels,Animals"
1213,NOS4A2 (Hardcover),Joe Hill,2013,4.08,117421,"Horror,Fiction,Fantasy,Thriller,Audiobook,Fantasy,Paranormal,Fantasy,Adult,Mystery"
1214,The Exorcist (Mass Market Paperback),William Peter Blatty,1971,4.19,212435,"Horror,Fiction,Classics,Fantasy,Thriller,Fantasy,Fantasy,Religion,Audiobook,Adult"
1215,"Bird Box (Bird Box, #1)",Josh Malerman,2014,4.04,171448,"Horror,Fiction,Thriller,Science Fiction,Mystery,Science Fiction,Apocalyptic,Audiobook,Adult,Suspense"
1216,Coraline (Paperback),Neil Gaiman,2002,4.09,604783,"Fantasy,Horror,Fiction,Young Adult,Childrens,Childrens,Audiobook,Fantasy,Adventure,Mystery"
1217,Heart-Shaped Box (Hardcover),Joe Hill,2007,3.84,124505,"Horror,Fiction,Thriller,Fantasy,Paranormal,Fantasy,Fantasy,Mystery,Audiobook,Adult"
1218,Needful Things (Paperback),Stephen King,1991,3.95,233567,"Horror,Fiction,Thriller,Fantasy,Fantasy,Mystery,Fantasy,Audiobook,Suspense,Adult"
1219,Christine (Paperback),Stephen King,1983,3.82,224580,"Horror,Fiction,Thriller,Fantasy,Fantasy,Fantasy,Mystery,Audiobook,Suspense,Adult"
1220,Dr. Jekyll and Mr. Hyde (Paperback),Robert Louis Stevenson,1886,3.83,497010,"Classics,Horror,Fiction,Science Fiction,Mystery,Gothic,Fantasy,Literature,Academic,Literature"
1221,The Southern Book Club's Guide to Slaying Vampires (Kindle Edition),Grady Hendrix,2020,3.82,149437,"Horror,Fiction,Fantasy,Paranormal,Audiobook,Fantasy,Thriller,Adult,Mystery,Fantasy"
1222,Let the Right One In (Hardcover),John Ajvide Lindqvist,2004,4.04,102941,"Horror,Fiction,Paranormal,Fantasy,Fantasy,Thriller,Fantasy,Mystery,Cultural,European Literature"
1223,Night Shift (Paperback),Stephen King,1978,4.02,166671,"Horror,Short Stories,Fiction,Thriller,Fantasy,Mystery,Anthologies,Fantasy,Suspense,Fantasy"
1224,The Only Good Indians (Hardcover),Stephen Graham Jones,2020,3.72,56231,"Horror,Fiction,Thriller,Audiobook,Adult,Fantasy,Mystery,Fantasy,Contemporary,Thriller"
1225,The Outsider (Hardcover),Stephen King,2018,3.99,253226,"Horror,Fiction,Thriller,Mystery,Mystery,Audiobook,Thriller,Fantasy,Fantasy,Suspense"
1226,"Rosemary's Baby (Rosemary's Baby, #1)",Ira Levin,1967,4.02,128417,"Horror,Fiction,Classics,Thriller,Mystery,Fantasy,Fantasy,Audiobook,Fantasy,Suspense"
1227,A Head Full of Ghosts (Hardcover),Paul Tremblay,2015,3.8,66992,"Horror,Fiction,Thriller,Mystery,Fantasy,Audiobook,Adult,Suspense,Fantasy,Thriller"
1228,Firestarter (Mass Market Paperback),Stephen King,1980,3.91,212754,"Horror,Fiction,Thriller,Science Fiction,Fantasy,Fantasy,Suspense,Fantasy,Adult,Audiobook"
1229,The Dead Zone (Mass Market Paperback),Stephen King,1979,3.95,207046,"Horror,Fiction,Thriller,Fantasy,Science Fiction,Fantasy,Mystery,Fantasy,Suspense,Audiobook"
1230,Horrorstör (Paperback),Grady Hendrix,2014,3.66,62586,"Horror,Fiction,Humor,Mystery,Fantasy,Thriller,Adult,Fantasy,Audiobook,Paranormal"
1231,Cell (Mass Market Paperback),Stephen King,2006,3.66,211484,"Horror,Fiction,Horror,Thriller,Science Fiction,Apocalyptic,Fantasy,Science Fiction,Science Fiction,Suspense"
1232,"The Silence of the Lambs  (Hannibal Lecter, #2)",Thomas  Harris,1988,4.23,519621,"Horror,Fiction,Thriller,Mystery,Mystery,Classics,Thriller,Suspense,Novels,Adult"
1233,"The Girl with All the Gifts (The Girl with All the Gifts, #1)",M.R. Carey,2014,3.95,211452,"Horror,Fiction,Science Fiction,Horror,Science Fiction,Apocalyptic,Fantasy,Audiobook,Thriller,Adult"
1234,My Best Friend's Exorcism (Kindle Edition),Grady Hendrix,2016,3.97,72221,"Horror,Fiction,Young Adult,Fantasy,Audiobook,Fantasy,Thriller,Fantasy,Adult,Humor"
1235,Horns (Hardcover),Joe Hill,2009,3.93,108986,"Horror,Fiction,Fantasy,Thriller,Mystery,Fantasy,Fantasy,Adult,Audiobook,Adult Fiction"
1236,The Troop (Hardcover),Nick Cutter,2014,3.83,53687,"Horror,Fiction,Thriller,Science Fiction,Audiobook,Adult,Mystery,Adventure,Thriller,Adult Fiction"
1237,The Picture of Dorian Gray (Paperback),Oscar Wilde,1890,4.11,1289553,"Fiction,Classics,Horror,Fantasy,Gothic,Literature,Novels,Literature,LGBT,Classics"
1238,The Turn of the Screw (Paperback),Henry James,1898,3.4,137127,"Classics,Horror,Fiction,Gothic,Mystery,Audiobook,Literature,Literature,Paranormal,Fantasy"
1239,"Something Wicked This Way Comes (Green Town, #2)",Ray Bradbury,1962,3.92,119177,"Horror,Fantasy,Fiction,Classics,Science Fiction,Young Adult,Holiday,Audiobook,Mystery,Science Fiction Fantasy"
1240,Bag of Bones (Paperback),Stephen King,1998,3.91,188100,"Horror,Fiction,Thriller,Mystery,Fantasy,Fantasy,Suspense,Fantasy,Paranormal,Audiobook"
1241,The Tommyknockers (Mass Market Paperback),Stephen King,1987,3.58,141438,"Horror,Fiction,Science Fiction,Thriller,Fantasy,Science Fiction,Fantasy,Fantasy,Suspense,Audiobook"
1242,Thinner (Mass Market Paperback),Richard Bachman,1984,3.76,195749,"Horror,Fiction,Thriller,Fantasy,Fantasy,Fantasy,Mystery,Suspense,Audiobook,Novels"
1243,Under the Dome (Hardcover),Stephen King,2009,3.91,282703,"Horror,Fiction,Science Fiction,Thriller,Fantasy,Mystery,Audiobook,Suspense,Adult,Science Fiction"
1244,The Final Girl Support Group (Hardcover),Grady Hendrix,2021,3.56,81238,"Horror,Thriller,Fiction,Mystery,Thriller,Adult,Audiobook,Contemporary,Suspense,Adult Fiction"
1245,The Institute (Hardcover),Stephen King,2019,4.2,216577,"Horror,Fiction,Thriller,Science Fiction,Fantasy,Audiobook,Mystery,Fantasy,Thriller,Adult"
1248,The Shining (Paperback),Stephen King,1977,4.26,1341760,"Horror,Fiction,Thriller,Classics,Fantasy,Fantasy,Mystery,Adult,Suspense,Audiobook"
1249,It (Paperback),Stephen King,1984,4.25,988116,"Horror,Fiction,Thriller,Fantasy,Audiobook,Classics,Mystery,Adult,Fantasy,Fantasy"
1250,Dracula (Paperback),Bram Stoker,1897,4.01,1134025,"Classics,Horror,Fiction,Fantasy,Paranormal,Gothic,Fantasy,Literature,Audiobook,Literature"
1251,Carrie (Mass Market Paperback),Stephen King,1974,3.98,636370,"Horror,Fiction,Thriller,Fantasy,Fantasy,Classics,Adult,Fantasy,Novels,Audiobook"
1252,Pet Sematary (Kindle Edition),Stephen King,1983,4.04,521138,"Horror,Fiction,Thriller,Fantasy,Audiobook,Fantasy,Adult,Fantasy,Mystery,Suspense"
1253,Frankenstein: The 1818 Text (Paperback),Mary Wollstonecraft Shelley,1818,3.84,1410369,"Classics,Fiction,Horror,Science Fiction,Gothic,Fantasy,Academic,Literature,Novels,Academic"
1254,The Haunting of Hill House (Paperback),Shirley Jackson,1959,3.83,243033,"Horror,Classics,Fiction,Gothic,Mystery,Fantasy,Audiobook,Thriller,Paranormal,Adult"
1255,'Salem's Lot (Paperback),Stephen King,1975,4.05,402828,"Horror,Fiction,Paranormal,Fantasy,Thriller,Fantasy,Fantasy,Audiobook,Adult,Mystery"
1256,Misery (Paperback),Stephen King,1987,4.2,611755,"Horror,Fiction,Thriller,Suspense,Mystery,Adult,Thriller,Audiobook,Novels,Mystery"
1257,The Stand (Hardcover),Stephen King,1978,4.34,706239,"Horror,Fiction,Fantasy,Science Fiction,Apocalyptic,Thriller,Science Fiction,Audiobook,Science Fiction,Classics"
1258,Mexican Gothic (Hardcover),Silvia Moreno-Garcia,2020,3.68,268583,"Horror,Fiction,Historical,Gothic,Mystery,Fantasy,Thriller,Adult,Audiobook,Historical"
1259,House of Leaves (Paperback),Mark Z. Danielewski,2000,4.09,150128,"Horror,Fiction,Fantasy,Mystery,Thriller,Contemporary,Novels,Adult,Literature,Fantasy"
1260,"Interview with the Vampire (The Vampire Chronicles, #1)",Anne Rice,1976,4.01,544477,"Horror,Fantasy,Fiction,Paranormal,Fantasy,Classics,Gothic,Fantasy,Fantasy,Historical"
1261,"Doctor Sleep (The Shining, #2)",Stephen King,2013,4.12,234910,"Horror,Fiction,Thriller,Fantasy,Fantasy,Audiobook,Fantasy,Mystery,Suspense,Adult"
1262,World War Z: An Oral History of the Zombie War (Hardcover),Max Brooks,2006,4.01,491851,"Horror,Fiction,Horror,Science Fiction,Fantasy,Apocalyptic,Science Fiction,Audiobook,Science Fiction,War"
1263,We Have Always Lived in the Castle (Paperback),Shirley Jackson,1962,3.96,176211,"Horror,Classics,Fiction,Gothic,Mystery,Audiobook,Thriller,Adult,Thriller,Novels"
1264,Cujo (Paperback),Stephen King,1981,3.76,260153,"Horror,Fiction,Thriller,Suspense,Animals,Adult,Audiobook,Fantasy,Novels,Animals"
1265,NOS4A2 (Hardcover),Joe Hill,2013,4.08,117421,"Horror,Fiction,Fantasy,Thriller,Audiobook,Fantasy,Paranormal,Fantasy,Adult,Mystery"
1266,The Exorcist (Mass Market Paperback),William Peter Blatty,1971,4.19,212435,"Horror,Fiction,Classics,Fantasy,Thriller,Fantasy,Fantasy,Religion,Audiobook,Adult"
1267,"Bird Box (Bird Box, #1)",Josh Malerman,2014,4.04,171448,"Horror,Fiction,Thriller,Science Fiction,Mystery,Science Fiction,Apocalyptic,Audiobook,Adult,Suspense"
1268,Coraline (Paperback),Neil Gaiman,2002,4.09,604783,"Fantasy,Horror,Fiction,Young Adult,Childrens,Childrens,Audiobook,Fantasy,Adventure,Mystery"
1269,Heart-Shaped Box (Hardcover),Joe Hill,2007,3.84,124505,"Horror,Fiction,Thriller,Fantasy,Paranormal,Fantasy,Fantasy,Mystery,Audiobook,Adult"
1270,Needful Things (Paperback),Stephen King,1991,3.95,233568,"Horror,Fiction,Thriller,Fantasy,Fantasy,Mystery,Fantasy,Audiobook,Suspense,Adult"
1271,Christine (Paperback),Stephen King,1983,3.82,224580,"Horror,Fiction,Thriller,Fantasy,Fantasy,Fantasy,Mystery,Audiobook,Suspense,Adult"
1272,Dr. Jekyll and Mr. Hyde (Paperback),Robert Louis Stevenson,1886,3.83,497014,"Classics,Horror,Fiction,Science Fiction,Mystery,Gothic,Fantasy,Literature,Academic,Literature"
1273,The Southern Book Club's Guide to Slaying Vampires (Kindle Edition),Grady Hendrix,2020,3.82,149437,"Horror,Fiction,Fantasy,Paranormal,Audiobook,Fantasy,Thriller,Adult,Mystery,Fantasy"
1274,Let the Right One In (Hardcover),John Ajvide Lindqvist,2004,4.04,102941,"Horror,Fiction,Paranormal,Fantasy,Fantasy,Thriller,Fantasy,Mystery,Cultural,European Literature"
1275,Night Shift (Paperback),Stephen King,1978,4.02,166671,"Horror,Short Stories,Fiction,Thriller,Fantasy,Mystery,Anthologies,Fantasy,Suspense,Fantasy"
1276,The Only Good Indians (Hardcover),Stephen Graham Jones,2020,3.72,56231,"Horror,Fiction,Thriller,Audiobook,Adult,Fantasy,Mystery,Fantasy,Contemporary,Thriller"
1277,The Outsider (Hardcover),Stephen King,2018,3.99,253226,"Horror,Fiction,Thriller,Mystery,Mystery,Audiobook,Thriller,Fantasy,Fantasy,Suspense"
1278,"Rosemary's Baby (Rosemary's Baby, #1)",Ira Levin,1967,4.02,128417,"Horror,Fiction,Classics,Thriller,Mystery,Fantasy,Fantasy,Audiobook,Fantasy,Suspense"
1279,A Head Full of Ghosts (Hardcover),Paul Tremblay,2015,3.8,66992,"Horror,Fiction,Thriller,Mystery,Fantasy,Audiobook,Adult,Suspense,Fantasy,Thriller"
1280,Firestarter (Mass Market Paperback),Stephen King,1980,3.91,212754,"Horror,Fiction,Thriller,Science Fiction,Fantasy,Fantasy,Suspense,Fantasy,Adult,Audiobook"
1281,The Dead Zone (Mass Market Paperback),Stephen King,1979,3.95,207046,"Horror,Fiction,Thriller,Fantasy,Science Fiction,Fantasy,Mystery,Fantasy,Suspense,Audiobook"
1282,Horrorstör (Paperback),Grady Hendrix,2014,3.66,62586,"Horror,Fiction,Humor,Mystery,Fantasy,Thriller,Adult,Fantasy,Audiobook,Paranormal"
1283,Cell (Mass Market Paperback),Stephen King,2006,3.66,211484,"Horror,Fiction,Horror,Thriller,Science Fiction,Apocalyptic,Fantasy,Science Fiction,Science Fiction,Suspense"
1284,"The Silence of the Lambs  (Hannibal Lecter, #2)",Thomas  Harris,1988,4.23,519621,"Horror,Fiction,Thriller,Mystery,Mystery,Classics,Thriller,Suspense,Novels,Adult"
1285,"The Girl with All the Gifts (The Girl with All the Gifts, #1)",M.R. Carey,2014,3.95,211452,"Horror,Fiction,Science Fiction,Horror,Science Fiction,Apocalyptic,Fantasy,Audiobook,Thriller,Adult"
1286,My Best Friend's Exorcism (Kindle Edition),Grady Hendrix,2016,3.97,72221,"Horror,Fiction,Young Adult,Fantasy,Audiobook,Fantasy,Thriller,Fantasy,Adult,Humor"
1287,Horns (Hardcover),Joe Hill,2009,3.93,108986,"Horror,Fiction,Fantasy,Thriller,Mystery,Fantasy,Fantasy,Adult,Audiobook,Adult Fiction"
1288,The Troop (Hardcover),Nick Cutter,2014,3.83,53687,"Horror,Fiction,Thriller,Science Fiction,Audiobook,Adult,Mystery,Adventure,Thriller,Adult Fiction"
